"","year","evangelical","mainline","catholic","blackprot","jewish","otherfaith","nofaith","reltrad","partyid"
"46622",2006,0,0,0,0,0,0,1,7,2
"46623",2006,0,0,0,1,0,0,0,3,0
"46624",2006,0,0,0,0,0,1,0,6,3
"46625",2006,0,0,0,0,0,0,1,7,3
"46626",2006,0,0,1,0,0,0,0,4,3
"46627",2006,0,0,1,0,0,0,0,4,1
"46628",2006,0,0,1,0,0,0,0,4,1
"46629",2006,0,0,1,0,0,0,0,4,2
"46630",2006,0,0,1,0,0,0,0,4,1
"46631",2006,0,0,1,0,0,0,0,4,1
"46632",2006,1,0,0,0,0,0,0,1,4
"46633",2006,1,0,0,0,0,0,0,1,1
"46634",2006,0,0,1,0,0,0,0,4,5
"46635",2006,1,0,0,0,0,0,0,1,5
"46636",2006,0,0,0,0,0,0,1,7,2
"46637",2006,0,0,1,0,0,0,0,4,2
"46638",2006,0,0,0,0,0,0,0,NaN,5
"46639",2006,0,0,1,0,0,0,0,4,1
"46640",2006,0,0,1,0,0,0,0,4,2
"46641",2006,1,0,0,0,0,0,0,1,2
"46642",2006,0,0,1,0,0,0,0,4,5
"46643",2006,0,0,1,0,0,0,0,4,6
"46644",2006,0,1,0,0,0,0,0,2,3
"46645",2006,0,0,1,0,0,0,0,4,3
"46646",2006,0,0,0,0,0,0,1,7,0
"46647",2006,0,0,1,0,0,0,0,4,1
"46648",2006,0,0,1,0,0,0,0,4,3
"46649",2006,0,0,1,0,0,0,0,4,4
"46650",2006,0,0,0,0,0,0,1,7,3
"46651",2006,0,0,1,0,0,0,0,4,5
"46652",2006,0,0,1,0,0,0,0,4,3
"46653",2006,0,0,1,0,0,0,0,4,2
"46654",2006,0,0,1,0,0,0,0,4,3
"46655",2006,0,0,1,0,0,0,0,4,2
"46656",2006,0,0,1,0,0,0,0,4,5
"46657",2006,0,0,1,0,0,0,0,4,5
"46658",2006,0,1,0,0,0,0,0,2,6
"46659",2006,0,0,1,0,0,0,0,4,1
"46660",2006,0,0,0,0,0,0,1,7,2
"46661",2006,0,0,1,0,0,0,0,4,3
"46662",2006,0,0,0,0,0,0,1,7,1
"46663",2006,0,0,1,0,0,0,0,4,4
"46664",2006,0,0,1,0,0,0,0,4,6
"46665",2006,0,0,1,0,0,0,0,4,3
"46666",2006,0,0,0,0,0,1,0,6,1
"46667",2006,0,0,1,0,0,0,0,4,3
"46668",2006,0,0,1,0,0,0,0,4,3
"46669",2006,0,0,1,0,0,0,0,4,1
"46670",2006,0,0,1,0,0,0,0,4,1
"46671",2006,0,0,1,0,0,0,0,4,3
"46672",2006,0,0,0,0,0,0,1,7,0
"46673",2006,0,0,0,1,0,0,0,3,2
"46674",2006,0,1,0,0,0,0,0,2,2
"46675",2006,0,0,0,1,0,0,0,3,0
"46676",2006,0,0,0,1,0,0,0,3,1
"46677",2006,0,0,1,0,0,0,0,4,6
"46678",2006,0,0,0,0,0,0,1,7,2
"46679",2006,0,0,0,0,1,0,0,5,0
"46680",2006,0,0,0,0,0,0,1,7,0
"46681",2006,0,0,0,0,1,0,0,5,0
"46682",2006,0,0,1,0,0,0,0,4,4
"46683",2006,0,0,1,0,0,0,0,4,5
"46684",2006,0,0,1,0,0,0,0,4,5
"46685",2006,0,0,1,0,0,0,0,4,2
"46686",2006,0,0,1,0,0,0,0,4,3
"46687",2006,0,0,1,0,0,0,0,4,0
"46688",2006,0,1,0,0,0,0,0,2,2
"46689",2006,0,0,1,0,0,0,0,4,5
"46690",2006,0,0,1,0,0,0,0,4,5
"46691",2006,0,0,1,0,0,0,0,4,1
"46692",2006,0,0,1,0,0,0,0,4,1
"46693",2006,0,0,1,0,0,0,0,4,3
"46694",2006,0,0,0,0,0,0,1,7,1
"46695",2006,0,0,0,0,0,0,1,7,0
"46696",2006,0,0,1,0,0,0,0,4,0
"46697",2006,0,0,0,0,0,0,1,7,0
"46698",2006,0,0,1,0,0,0,0,4,2
"46699",2006,0,0,1,0,0,0,0,4,1
"46700",2006,0,1,0,0,0,0,0,2,6
"46701",2006,0,0,1,0,0,0,0,4,5
"46702",2006,0,0,1,0,0,0,0,4,5
"46703",2006,0,0,0,0,0,0,0,NaN,3
"46704",2006,0,0,0,0,0,0,1,7,0
"46705",2006,0,0,1,0,0,0,0,4,4
"46706",2006,0,0,1,0,0,0,0,4,5
"46707",2006,1,0,0,0,0,0,0,1,6
"46708",2006,0,0,1,0,0,0,0,4,4
"46709",2006,1,0,0,0,0,0,0,1,1
"46710",2006,0,0,1,0,0,0,0,4,5
"46711",2006,0,0,1,0,0,0,0,4,1
"46712",2006,0,0,0,0,1,0,0,5,1
"46713",2006,0,0,1,0,0,0,0,4,0
"46714",2006,0,0,0,0,0,0,1,7,2
"46715",2006,0,1,0,0,0,0,0,2,0
"46716",2006,0,0,1,0,0,0,0,4,5
"46717",2006,0,0,1,0,0,0,0,4,3
"46718",2006,0,0,1,0,0,0,0,4,NA
"46719",2006,0,0,0,0,0,1,0,6,0
"46720",2006,0,0,0,1,0,0,0,3,3
"46721",2006,0,0,0,0,0,1,0,6,2
"46722",2006,0,0,1,0,0,0,0,4,5
"46723",2006,0,0,0,0,0,1,0,6,NA
"46724",2006,0,1,0,0,0,0,0,2,5
"46725",2006,0,0,1,0,0,0,0,4,5
"46726",2006,0,0,0,0,0,0,1,7,3
"46727",2006,0,0,0,0,0,0,0,NaN,3
"46728",2006,0,0,1,0,0,0,0,4,5
"46729",2006,0,0,0,0,0,0,1,7,6
"46730",2006,0,0,0,0,0,0,1,7,3
"46731",2006,0,0,0,0,0,0,1,7,3
"46732",2006,0,0,0,0,0,0,0,NaN,2
"46733",2006,0,0,1,0,0,0,0,4,1
"46734",2006,0,0,1,0,0,0,0,4,2
"46735",2006,0,0,1,0,0,0,0,4,NA
"46736",2006,0,0,0,0,0,0,1,7,3
"46737",2006,0,0,0,0,0,0,1,7,0
"46738",2006,0,0,1,0,0,0,0,4,3
"46739",2006,0,0,1,0,0,0,0,4,4
"46740",2006,0,0,1,0,0,0,0,4,0
"46741",2006,0,0,0,0,0,0,0,NaN,NA
"46742",2006,1,0,0,0,0,0,0,1,6
"46743",2006,1,0,0,0,0,0,0,1,5
"46744",2006,0,1,0,0,0,0,0,2,6
"46745",2006,0,0,1,0,0,0,0,4,5
"46746",2006,0,0,0,0,0,0,1,7,2
"46747",2006,1,0,0,0,0,0,0,1,6
"46748",2006,0,0,0,0,0,0,0,NaN,2
"46749",2006,0,0,1,0,0,0,0,4,1
"46750",2006,0,0,1,0,0,0,0,4,3
"46751",2006,0,0,1,0,0,0,0,4,3
"46752",2006,0,0,1,0,0,0,0,4,3
"46753",2006,0,0,0,0,0,0,0,NaN,NA
"46754",2006,0,0,1,0,0,0,0,4,3
"46755",2006,0,0,0,0,0,0,1,7,1
"46756",2006,1,0,0,0,0,0,0,1,0
"46757",2006,0,1,0,0,0,0,0,2,1
"46758",2006,1,0,0,0,0,0,0,1,3
"46759",2006,0,1,0,0,0,0,0,2,3
"46760",2006,0,0,1,0,0,0,0,4,6
"46761",2006,1,0,0,0,0,0,0,1,6
"46762",2006,0,0,0,1,0,0,0,3,3
"46763",2006,0,0,0,0,0,0,0,NaN,4
"46764",2006,0,0,0,0,0,0,0,NaN,5
"46765",2006,0,1,0,0,0,0,0,2,0
"46766",2006,1,0,0,0,0,0,0,1,0
"46767",2006,0,1,0,0,0,0,0,2,1
"46768",2006,0,0,0,0,0,0,0,NaN,5
"46769",2006,0,0,1,0,0,0,0,4,0
"46770",2006,1,0,0,0,0,0,0,1,6
"46771",2006,0,0,0,0,0,0,1,7,5
"46772",2006,0,0,0,0,0,0,1,7,2
"46773",2006,0,0,0,0,1,0,0,5,4
"46774",2006,0,0,0,0,0,0,1,7,3
"46775",2006,0,0,0,0,1,0,0,5,0
"46776",2006,0,0,0,0,0,0,0,NaN,6
"46777",2006,0,0,0,0,0,1,0,6,6
"46778",2006,0,0,0,0,1,0,0,5,0
"46779",2006,0,0,0,0,0,0,1,7,1
"46780",2006,0,0,1,0,0,0,0,4,1
"46781",2006,0,0,0,0,0,0,1,7,0
"46782",2006,0,0,0,0,0,0,0,NaN,5
"46783",2006,1,0,0,0,0,0,0,1,1
"46784",2006,0,0,1,0,0,0,0,4,1
"46785",2006,0,0,1,0,0,0,0,4,5
"46786",2006,0,0,1,0,0,0,0,4,2
"46787",2006,1,0,0,0,0,0,0,1,0
"46788",2006,0,0,1,0,0,0,0,4,4
"46789",2006,0,0,1,0,0,0,0,4,2
"46790",2006,0,0,1,0,0,0,0,4,2
"46791",2006,1,0,0,0,0,0,0,1,6
"46792",2006,0,0,0,0,0,0,0,NaN,0
"46793",2006,0,0,1,0,0,0,0,4,4
"46794",2006,0,0,1,0,0,0,0,4,4
"46795",2006,0,0,1,0,0,0,0,4,3
"46796",2006,0,0,0,0,0,0,0,NaN,0
"46797",2006,1,0,0,0,0,0,0,1,6
"46798",2006,0,0,1,0,0,0,0,4,2
"46799",2006,0,0,1,0,0,0,0,4,0
"46800",2006,0,0,0,1,0,0,0,3,3
"46801",2006,0,0,0,0,0,0,1,7,2
"46802",2006,0,0,1,0,0,0,0,4,6
"46803",2006,0,0,1,0,0,0,0,4,1
"46804",2006,0,0,0,0,0,0,0,NaN,4
"46805",2006,0,0,0,0,0,1,0,6,2
"46806",2006,1,0,0,0,0,0,0,1,3
"46807",2006,0,0,1,0,0,0,0,4,3
"46808",2006,0,0,1,0,0,0,0,4,0
"46809",2006,0,0,1,0,0,0,0,4,4
"46810",2006,0,0,0,0,0,0,1,7,1
"46811",2006,1,0,0,0,0,0,0,1,1
"46812",2006,0,0,1,0,0,0,0,4,1
"46813",2006,0,0,1,0,0,0,0,4,1
"46814",2006,0,0,1,0,0,0,0,4,1
"46815",2006,0,0,1,0,0,0,0,4,0
"46816",2006,0,0,1,0,0,0,0,4,0
"46817",2006,0,0,0,0,0,1,0,6,5
"46818",2006,0,0,0,0,0,0,1,7,3
"46819",2006,0,0,1,0,0,0,0,4,3
"46820",2006,1,0,0,0,0,0,0,1,0
"46821",2006,0,0,1,0,0,0,0,4,1
"46822",2006,0,0,0,0,0,0,1,7,3
"46823",2006,0,0,0,0,0,0,1,7,3
"46824",2006,0,0,1,0,0,0,0,4,3
"46825",2006,0,0,1,0,0,0,0,4,3
"46826",2006,1,0,0,0,0,0,0,1,5
"46827",2006,0,0,0,0,0,0,1,7,0
"46828",2006,0,0,0,0,0,1,0,6,1
"46829",2006,0,0,1,0,0,0,0,4,2
"46830",2006,0,0,1,0,0,0,0,4,3
"46831",2006,0,1,0,0,0,0,0,2,5
"46832",2006,1,0,0,0,0,0,0,1,0
"46833",2006,0,0,0,0,0,1,0,6,6
"46834",2006,0,0,0,0,0,0,0,NaN,2
"46835",2006,0,0,0,0,0,0,0,NaN,0
"46836",2006,0,0,0,0,0,0,0,NaN,6
"46837",2006,0,0,0,0,0,0,1,7,0
"46838",2006,0,0,0,0,0,1,0,6,3
"46839",2006,0,0,1,0,0,0,0,4,6
"46840",2006,0,0,1,0,0,0,0,4,0
"46841",2006,0,0,1,0,0,0,0,4,5
"46842",2006,0,0,1,0,0,0,0,4,2
"46843",2006,0,0,1,0,0,0,0,4,2
"46844",2006,0,0,0,0,0,0,0,NaN,1
"46845",2006,0,0,0,0,0,0,1,7,3
"46846",2006,0,0,0,0,0,0,1,7,4
"46847",2006,1,0,0,0,0,0,0,1,6
"46848",2006,1,0,0,0,0,0,0,1,4
"46849",2006,0,0,1,0,0,0,0,4,1
"46850",2006,1,0,0,0,0,0,0,1,3
"46851",2006,0,0,0,0,0,0,1,7,3
"46852",2006,0,0,0,0,0,0,1,7,NA
"46853",2006,0,0,0,0,1,0,0,5,3
"46854",2006,0,0,1,0,0,0,0,4,2
"46855",2006,0,0,0,0,0,0,1,7,0
"46856",2006,0,0,1,0,0,0,0,4,3
"46857",2006,1,0,0,0,0,0,0,1,1
"46858",2006,0,0,1,0,0,0,0,4,0
"46859",2006,0,0,0,0,0,0,1,7,4
"46860",2006,0,0,0,0,0,0,1,7,1
"46861",2006,0,0,0,1,0,0,0,3,1
"46862",2006,0,0,1,0,0,0,0,4,2
"46863",2006,0,0,0,0,0,0,1,7,2
"46864",2006,0,0,0,0,0,0,1,7,0
"46865",2006,0,0,0,0,0,0,1,7,1
"46866",2006,0,0,0,0,0,0,1,7,0
"46867",2006,0,0,0,0,0,0,1,7,3
"46868",2006,0,0,1,0,0,0,0,4,3
"46869",2006,0,0,1,0,0,0,0,4,1
"46870",2006,0,0,1,0,0,0,0,4,0
"46871",2006,0,0,1,0,0,0,0,4,6
"46872",2006,0,0,1,0,0,0,0,4,1
"46873",2006,0,0,1,0,0,0,0,4,1
"46874",2006,0,0,1,0,0,0,0,4,1
"46875",2006,0,0,1,0,0,0,0,4,3
"46876",2006,0,0,1,0,0,0,0,4,1
"46877",2006,0,0,1,0,0,0,0,4,1
"46878",2006,0,0,1,0,0,0,0,4,1
"46879",2006,0,0,1,0,0,0,0,4,0
"46880",2006,0,0,1,0,0,0,0,4,3
"46881",2006,0,0,0,1,0,0,0,3,0
"46882",2006,1,0,0,0,0,0,0,1,0
"46883",2006,0,0,0,0,0,0,1,7,1
"46884",2006,0,0,0,0,0,0,1,7,1
"46885",2006,0,0,0,1,0,0,0,3,0
"46886",2006,0,0,0,1,0,0,0,3,2
"46887",2006,0,0,0,1,0,0,0,3,0
"46888",2006,0,1,0,0,0,0,0,2,5
"46889",2006,0,0,1,0,0,0,0,4,3
"46890",2006,0,0,0,0,0,0,1,7,0
"46891",2006,0,0,0,0,0,1,0,6,3
"46892",2006,0,0,0,0,0,0,1,7,0
"46893",2006,0,1,0,0,0,0,0,2,1
"46894",2006,0,0,0,0,0,0,0,NaN,3
"46895",2006,0,0,1,0,0,0,0,4,0
"46896",2006,0,0,0,0,0,1,0,6,3
"46897",2006,0,0,1,0,0,0,0,4,1
"46898",2006,0,0,1,0,0,0,0,4,3
"46899",2006,0,0,1,0,0,0,0,4,3
"46900",2006,0,0,1,0,0,0,0,4,3
"46901",2006,0,0,1,0,0,0,0,4,5
"46902",2006,0,0,1,0,0,0,0,4,4
"46903",2006,0,1,0,0,0,0,0,2,2
"46904",2006,0,0,1,0,0,0,0,4,1
"46905",2006,0,0,1,0,0,0,0,4,0
"46906",2006,0,0,1,0,0,0,0,4,3
"46907",2006,0,0,1,0,0,0,0,4,3
"46908",2006,0,0,0,0,0,0,1,7,4
"46909",2006,0,0,0,1,0,0,0,3,1
"46910",2006,0,0,1,0,0,0,0,4,2
"46911",2006,0,0,0,1,0,0,0,3,1
"46912",2006,0,0,0,1,0,0,0,3,0
"46913",2006,0,0,1,0,0,0,0,4,3
"46914",2006,0,0,0,0,1,0,0,5,1
"46915",2006,0,0,1,0,0,0,0,4,3
"46916",2006,0,1,0,0,0,0,0,2,4
"46917",2006,0,0,0,0,0,0,0,NaN,1
"46918",2006,0,0,0,1,0,0,0,3,6
"46919",2006,0,0,0,0,1,0,0,5,1
"46920",2006,1,0,0,0,0,0,0,1,1
"46921",2006,0,0,1,0,0,0,0,4,0
"46922",2006,0,0,0,1,0,0,0,3,5
"46923",2006,0,0,1,0,0,0,0,4,2
"46924",2006,1,0,0,0,0,0,0,1,3
"46925",2006,0,0,1,0,0,0,0,4,1
"46926",2006,0,0,0,0,0,0,1,7,NA
"46927",2006,1,0,0,0,0,0,0,1,5
"46928",2006,0,1,0,0,0,0,0,2,3
"46929",2006,0,1,0,0,0,0,0,2,4
"46930",2006,0,0,1,0,0,0,0,4,0
"46931",2006,0,0,1,0,0,0,0,4,2
"46932",2006,1,0,0,0,0,0,0,1,6
"46933",2006,0,0,1,0,0,0,0,4,3
"46934",2006,0,0,1,0,0,0,0,4,NA
"46935",2006,0,0,1,0,0,0,0,4,3
"46936",2006,0,1,0,0,0,0,0,2,3
"46937",2006,1,0,0,0,0,0,0,1,6
"46938",2006,0,0,1,0,0,0,0,4,1
"46939",2006,0,0,1,0,0,0,0,4,1
"46940",2006,0,0,1,0,0,0,0,4,4
"46941",2006,1,0,0,0,0,0,0,1,5
"46942",2006,1,0,0,0,0,0,0,1,5
"46943",2006,0,0,1,0,0,0,0,4,5
"46944",2006,0,1,0,0,0,0,0,2,4
"46945",2006,0,0,0,0,0,0,1,7,0
"46946",2006,0,0,1,0,0,0,0,4,3
"46947",2006,0,0,1,0,0,0,0,4,3
"46948",2006,0,0,1,0,0,0,0,4,0
"46949",2006,0,0,0,0,0,0,1,7,5
"46950",2006,1,0,0,0,0,0,0,1,5
"46951",2006,0,0,1,0,0,0,0,4,2
"46952",2006,0,0,1,0,0,0,0,4,4
"46953",2006,0,0,1,0,0,0,0,4,4
"46954",2006,0,0,1,0,0,0,0,4,0
"46955",2006,0,0,1,0,0,0,0,4,1
"46956",2006,1,0,0,0,0,0,0,1,1
"46957",2006,0,0,1,0,0,0,0,4,5
"46958",2006,0,0,0,0,0,1,0,6,0
"46959",2006,0,0,1,0,0,0,0,4,3
"46960",2006,1,0,0,0,0,0,0,1,4
"46961",2006,0,1,0,0,0,0,0,2,5
"46962",2006,0,0,1,0,0,0,0,4,4
"46963",2006,0,0,1,0,0,0,0,4,3
"46964",2006,0,1,0,0,0,0,0,2,0
"46965",2006,0,0,1,0,0,0,0,4,2
"46966",2006,0,1,0,0,0,0,0,2,1
"46967",2006,0,0,1,0,0,0,0,4,5
"46968",2006,0,1,0,0,0,0,0,2,5
"46969",2006,0,0,1,0,0,0,0,4,3
"46970",2006,1,0,0,0,0,0,0,1,2
"46971",2006,0,0,1,0,0,0,0,4,3
"46972",2006,0,1,0,0,0,0,0,2,6
"46973",2006,1,0,0,0,0,0,0,1,3
"46974",2006,0,0,1,0,0,0,0,4,1
"46975",2006,1,0,0,0,0,0,0,1,1
"46976",2006,0,0,0,0,0,0,1,7,NA
"46977",2006,0,0,0,0,0,0,0,NaN,3
"46978",2006,0,0,0,0,0,0,1,7,3
"46979",2006,0,0,1,0,0,0,0,4,3
"46980",2006,0,1,0,0,0,0,0,2,5
"46981",2006,0,0,1,0,0,0,0,4,5
"46982",2006,1,0,0,0,0,0,0,1,4
"46983",2006,0,0,1,0,0,0,0,4,4
"46984",2006,1,0,0,0,0,0,0,1,3
"46985",2006,0,0,1,0,0,0,0,4,3
"46986",2006,0,0,0,0,0,0,0,NaN,3
"46987",2006,0,0,1,0,0,0,0,4,6
"46988",2006,0,0,0,0,0,0,1,7,NA
"46989",2006,1,0,0,0,0,0,0,1,4
"46990",2006,1,0,0,0,0,0,0,1,3
"46991",2006,0,0,0,0,0,1,0,6,1
"46992",2006,0,0,1,0,0,0,0,4,2
"46993",2006,0,0,0,1,0,0,0,3,1
"46994",2006,0,0,0,1,0,0,0,3,0
"46995",2006,0,0,1,0,0,0,0,4,0
"46996",2006,0,1,0,0,0,0,0,2,0
"46997",2006,0,0,1,0,0,0,0,4,1
"46998",2006,0,1,0,0,0,0,0,2,3
"46999",2006,0,0,0,1,0,0,0,3,1
"47000",2006,0,0,1,0,0,0,0,4,1
"47001",2006,0,0,1,0,0,0,0,4,4
"47002",2006,1,0,0,0,0,0,0,1,2
"47003",2006,0,1,0,0,0,0,0,2,2
"47004",2006,1,0,0,0,0,0,0,1,0
"47005",2006,0,0,0,1,0,0,0,3,1
"47006",2006,0,0,1,0,0,0,0,4,0
"47007",2006,0,0,1,0,0,0,0,4,3
"47008",2006,0,0,1,0,0,0,0,4,3
"47009",2006,0,0,1,0,0,0,0,4,6
"47010",2006,0,0,1,0,0,0,0,4,2
"47011",2006,0,1,0,0,0,0,0,2,0
"47012",2006,0,0,0,0,0,0,1,7,2
"47013",2006,1,0,0,0,0,0,0,1,3
"47014",2006,0,1,0,0,0,0,0,2,0
"47015",2006,1,0,0,0,0,0,0,1,4
"47016",2006,0,0,0,1,0,0,0,3,3
"47017",2006,0,0,0,0,0,1,0,6,5
"47018",2006,0,0,0,0,0,0,1,7,3
"47019",2006,0,0,1,0,0,0,0,4,5
"47020",2006,0,0,1,0,0,0,0,4,3
"47021",2006,0,0,1,0,0,0,0,4,2
"47022",2006,0,1,0,0,0,0,0,2,1
"47023",2006,0,0,1,0,0,0,0,4,1
"47024",2006,1,0,0,0,0,0,0,1,2
"47025",2006,0,0,1,0,0,0,0,4,0
"47026",2006,0,0,1,0,0,0,0,4,1
"47027",2006,1,0,0,0,0,0,0,1,5
"47028",2006,0,0,1,0,0,0,0,4,2
"47029",2006,0,1,0,0,0,0,0,2,NA
"47030",2006,1,0,0,0,0,0,0,1,2
"47031",2006,0,0,0,0,0,0,1,7,0
"47032",2006,0,0,0,0,0,1,0,6,5
"47033",2006,0,1,0,0,0,0,0,2,2
"47034",2006,0,0,1,0,0,0,0,4,5
"47035",2006,0,0,1,0,0,0,0,4,3
"47036",2006,1,0,0,0,0,0,0,1,3
"47037",2006,0,1,0,0,0,0,0,2,3
"47038",2006,0,0,1,0,0,0,0,4,5
"47039",2006,0,0,1,0,0,0,0,4,5
"47040",2006,0,1,0,0,0,0,0,2,0
"47041",2006,0,0,1,0,0,0,0,4,5
"47042",2006,1,0,0,0,0,0,0,1,1
"47043",2006,0,0,1,0,0,0,0,4,1
"47044",2006,0,1,0,0,0,0,0,2,5
"47045",2006,0,0,0,0,0,1,0,6,1
"47046",2006,0,0,0,0,0,0,1,7,3
"47047",2006,0,1,0,0,0,0,0,2,1
"47048",2006,0,0,0,0,0,0,1,7,5
"47049",2006,0,1,0,0,0,0,0,2,6
"47050",2006,0,0,0,0,0,0,1,7,1
"47051",2006,0,0,0,0,0,1,0,6,0
"47052",2006,0,0,0,0,0,1,0,6,1
"47053",2006,0,0,0,0,0,0,1,7,1
"47054",2006,1,0,0,0,0,0,0,1,3
"47055",2006,1,0,0,0,0,0,0,1,2
"47056",2006,0,0,0,0,0,0,1,7,2
"47057",2006,0,0,0,0,0,0,1,7,1
"47058",2006,0,0,0,0,0,0,1,7,4
"47059",2006,0,0,0,0,0,0,1,7,0
"47060",2006,1,0,0,0,0,0,0,1,2
"47061",2006,0,1,0,0,0,0,0,2,4
"47062",2006,0,1,0,0,0,0,0,2,3
"47063",2006,0,0,0,0,0,0,1,7,2
"47064",2006,0,1,0,0,0,0,0,2,1
"47065",2006,0,0,0,0,0,0,1,7,1
"47066",2006,0,0,0,0,0,0,1,7,3
"47067",2006,0,1,0,0,0,0,0,2,4
"47068",2006,0,1,0,0,0,0,0,2,4
"47069",2006,0,1,0,0,0,0,0,2,1
"47070",2006,0,0,1,0,0,0,0,4,1
"47071",2006,0,0,1,0,0,0,0,4,4
"47072",2006,0,0,0,0,0,0,0,NaN,0
"47073",2006,0,0,1,0,0,0,0,4,1
"47074",2006,0,0,0,0,0,0,1,7,0
"47075",2006,0,0,0,0,0,0,0,NaN,NA
"47076",2006,0,1,0,0,0,0,0,2,4
"47077",2006,0,0,0,0,0,0,0,NaN,5
"47078",2006,0,0,1,0,0,0,0,4,3
"47079",2006,0,0,1,0,0,0,0,4,6
"47080",2006,0,1,0,0,0,0,0,2,5
"47081",2006,0,0,0,0,0,0,0,NaN,3
"47082",2006,0,0,0,0,0,0,0,NaN,4
"47083",2006,0,0,1,0,0,0,0,4,1
"47084",2006,0,0,0,0,0,1,0,6,0
"47085",2006,0,0,0,0,0,0,1,7,0
"47086",2006,0,0,0,0,0,0,1,7,1
"47087",2006,0,0,0,0,0,1,0,6,2
"47088",2006,0,0,0,0,0,0,1,7,3
"47089",2006,0,0,0,0,0,0,1,7,2
"47090",2006,0,0,1,0,0,0,0,4,5
"47091",2006,0,0,0,0,0,0,0,NaN,NA
"47092",2006,0,0,0,0,1,0,0,5,6
"47093",2006,0,1,0,0,0,0,0,2,5
"47094",2006,0,0,0,1,0,0,0,3,0
"47095",2006,0,0,0,1,0,0,0,3,3
"47096",2006,0,0,0,0,0,0,1,7,1
"47097",2006,0,0,0,0,0,0,1,7,3
"47098",2006,0,0,1,0,0,0,0,4,3
"47099",2006,0,0,1,0,0,0,0,4,1
"47100",2006,0,0,0,1,0,0,0,3,2
"47101",2006,1,0,0,0,0,0,0,1,3
"47102",2006,1,0,0,0,0,0,0,1,6
"47103",2006,0,0,1,0,0,0,0,4,1
"47104",2006,1,0,0,0,0,0,0,1,1
"47105",2006,0,1,0,0,0,0,0,2,3
"47106",2006,0,0,0,0,0,0,1,7,3
"47107",2006,0,0,0,0,0,1,0,6,0
"47108",2006,1,0,0,0,0,0,0,1,6
"47109",2006,0,0,0,0,0,1,0,6,0
"47110",2006,0,0,1,0,0,0,0,4,3
"47111",2006,0,0,0,0,0,0,1,7,3
"47112",2006,0,0,0,0,0,0,1,7,3
"47113",2006,0,0,1,0,0,0,0,4,2
"47114",2006,0,0,0,0,0,0,1,7,1
"47115",2006,0,1,0,0,0,0,0,2,1
"47116",2006,0,0,1,0,0,0,0,4,6
"47117",2006,0,0,0,0,0,0,1,7,4
"47118",2006,1,0,0,0,0,0,0,1,1
"47119",2006,1,0,0,0,0,0,0,1,6
"47120",2006,0,0,0,0,0,0,1,7,NA
"47121",2006,1,0,0,0,0,0,0,1,6
"47122",2006,1,0,0,0,0,0,0,1,5
"47123",2006,0,0,1,0,0,0,0,4,4
"47124",2006,0,0,0,0,0,0,0,NaN,NA
"47125",2006,0,0,1,0,0,0,0,4,0
"47126",2006,0,0,0,0,0,0,1,7,6
"47127",2006,0,0,0,0,0,0,1,7,2
"47128",2006,0,0,0,0,0,1,0,6,NA
"47129",2006,0,0,0,0,0,0,1,7,NA
"47130",2006,0,0,0,0,0,0,1,7,0
"47131",2006,0,0,1,0,0,0,0,4,NA
"47132",2006,0,0,0,0,0,0,1,7,2
"47133",2006,0,0,0,0,0,0,1,7,0
"47134",2006,0,0,0,0,0,0,1,7,0
"47135",2006,0,0,1,0,0,0,0,4,1
"47136",2006,0,0,0,0,0,0,1,7,2
"47137",2006,1,0,0,0,0,0,0,1,2
"47138",2006,0,0,0,1,0,0,0,3,0
"47139",2006,0,0,0,0,0,0,1,7,0
"47140",2006,1,0,0,0,0,0,0,1,0
"47141",2006,1,0,0,0,0,0,0,1,0
"47142",2006,1,0,0,0,0,0,0,1,0
"47143",2006,0,0,0,1,0,0,0,3,2
"47144",2006,0,1,0,0,0,0,0,2,1
"47145",2006,0,0,0,0,0,1,0,6,2
"47146",2006,0,0,0,1,0,0,0,3,3
"47147",2006,0,0,0,1,0,0,0,3,1
"47148",2006,0,0,0,0,0,0,1,7,3
"47149",2006,0,0,0,1,0,0,0,3,0
"47150",2006,0,0,0,0,0,0,1,7,3
"47151",2006,0,0,1,0,0,0,0,4,1
"47152",2006,0,0,0,1,0,0,0,3,2
"47153",2006,0,0,1,0,0,0,0,4,1
"47154",2006,0,0,0,0,0,0,0,NaN,3
"47155",2006,0,0,0,1,0,0,0,3,0
"47156",2006,0,0,1,0,0,0,0,4,4
"47157",2006,0,0,0,1,0,0,0,3,3
"47158",2006,0,0,1,0,0,0,0,4,0
"47159",2006,0,1,0,0,0,0,0,2,2
"47160",2006,0,1,0,0,0,0,0,2,1
"47161",2006,0,0,0,1,0,0,0,3,2
"47162",2006,0,0,0,1,0,0,0,3,2
"47163",2006,0,0,1,0,0,0,0,4,NA
"47164",2006,0,0,0,0,0,0,1,7,1
"47165",2006,0,0,1,0,0,0,0,4,1
"47166",2006,0,0,1,0,0,0,0,4,0
"47167",2006,0,0,0,0,0,0,0,NaN,2
"47168",2006,0,0,0,0,0,0,1,7,0
"47169",2006,0,0,1,0,0,0,0,4,3
"47170",2006,0,0,0,1,0,0,0,3,1
"47171",2006,0,0,0,1,0,0,0,3,4
"47172",2006,0,0,0,0,0,0,1,7,2
"47173",2006,0,0,0,0,0,0,1,7,1
"47174",2006,0,1,0,0,0,0,0,2,0
"47175",2006,0,0,1,0,0,0,0,4,5
